gene,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,Atha_WT-Col-0_sl_GC_Rep1_G2S1,Atha_WT-Col-0_sl_GC_Rep2_G2S2,Atha_WT-Col-0_sl_GC_Rep3_G2S3
AT3G52290,350.6412227,656.4989777,606.8554158,280.7934497,512.2901971,405.5321613
AT3G52300,2925.538286,2503.206695,2589.423972,2506.097543,2189.553642,2432.352963
AT3G52310,3.309287292,4.302241723,5.650428482,4.055129947,8.703326887,2.836362348
AT3G52320,1.094190592,1.739320662,3.260777501,6.505078725,8.124409439,3.401264169
AT3G52340,400.5559624,321.7772207,378.3417392,318.9737696,283.5032596,259.411071
AT3G52350,1.068060812,3.593306136,3.359724452,4.096559655,4.444448109,1.1311363
AT3G52360,345.9569953,781.7930834,797.253497,978.6906643,943.1231875,861.8985976
AT3G52370,530.0353744,975.1408651,938.8739227,771.8309208,642.9311069,711.5364684
AT3G52380,2040.008928,2691.633584,2707.377064,1454.037073,1682.649721,1541.766194
AT3G52390,95.39709561,48.50594373,66.49357215,42.57352601,39.15836036,62.00511562
AT3G52400,334.7061562,427.0914069,450.8215558,770.1309976,625.6356497,600.4766612
AT3G52420,152.6436736,138.6934276,130.5556321,104.7798593,130.5432721,161.8021826
AT3G52430,102.5285564,99.02642256,112.2799196,243.3530468,215.1774344,217.2548089
AT3G52440,0.672121768,0.754370128,1.016685469,5.640356165,5.41953988,2.907609927
AT3G52450,715.7934884,521.3934567,604.7876588,1163.122442,511.2083934,850.7313112
AT3G52460,157.3836455,272.2330031,273.1258585,381.0755483,263.9536843,292.5685601
AT3G52470,2045.347516,2834.190602,2685.007699,1963.484162,1865.358107,2019.052807
AT3G52480,122.1462502,201.4472398,191.2950548,245.4741979,274.768728,285.7358059
AT3G52490,135.914497,154.5332914,160.3000902,310.451052,350.8488334,316.5833997
AT3G52500,1381.629455,1423.802876,1497.191105,1288.238982,1391.387646,1305.206664
AT3G52520,76.6893176,171.9083198,170.115417,121.9214383,154.8623144,178.5860146
AT3G52525,9.85626723,26.92858645,30.94457648,16.25818817,33.72846259,19.27530191
AT3G52526,1.642965599,3.627037142,0,0,1.430425063,1.531625192
AT3G52530,28.56479384,35.46568939,34.88024677,59.28174349,26.80201815,56.70779704
AT3G52535,16.42309166,24.00023542,26.57119241,5.559721901,47.44497759,20.49932116
AT3G52540,12.06201178,46.82859135,47.97044747,29.25273908,30.57989266,24.9473039
AT3G52550,1.087968621,2.628800002,4.925493162,13.03383236,5.018280192,2.266319711
AT3G52560,719.5251244,806.7542033,727.808251,1081.669434,810.172476,896.5162758
AT3G52561,24.18332584,31.17407072,24.16786742,44.1569092,24.65990192,26.59885774
AT3G52570,173.6190105,176.2862861,170.1483005,199.1484361,174.862601,223.3711542
AT3G52580,886.8653227,696.4513573,696.7902659,545.7574737,537.5145983,582.4618768
AT3G52590,4305.079265,2920.171771,2596.61094,2855.118671,2206.585817,3057.018692
AT3G52600,8.81910598,12.06315257,8.090884441,13.80311342,9.962372152,9.081722122
AT3G52605,236.3077665,262.4937072,259.0489119,233.2542034,240.7487593,184.4660463
AT3G52610,339.1647764,398.413814,400.3836026,345.8694963,332.0721299,303.9716689
AT3G52630,54.13459557,43.78427726,30.06759065,12.93716496,21.09516081,26.88705284
AT3G52640,409.6829015,362.4448028,348.1823874,222.217542,335.8491151,301.7586474
AT3G52660,413.6126351,387.7897831,347.0572183,505.4955241,372.8667097,451.8416146
AT3G52680,8.19528656,51.8356777,45.42724826,12.22384154,36.55637318,21.06341408
AT3G52690,0,0.875912167,1.641217303,3.258140566,1.881480638,1.133205596
AT3G52710,199.1903573,323.9730694,311.0832373,395.6182548,379.8566494,344.1844706
AT3G52720,332.8871006,191.9142681,181.9002448,46.38985451,89.34165534,73.60785959
AT3G52730,1272.315305,1200.843948,1206.938234,679.0368485,984.82964,974.6941303
AT3G52740,3.268649651,9.620298557,9.0139403,3.256948701,8.773651212,3.399972303
AT3G52742,0,5.185787248,2.431634653,3.247655661,3.738275749,0.56710877
AT3G52748,34.20130173,43.98044641,73.55190437,58.44200705,85.90337983,86.40531252
AT3G52750,252.9329722,222.9493689,235.6255309,124.1850457,145.6449367,126.8575866
AT3G52760,256.6134243,285.2108012,275.5019544,279.7094287,221.2194608,269.8360097
AT3G52770,6.545943572,17.4607845,22.08927905,13.83621019,18.78447716,9.067673518
AT3G52780,8.765543738,18.00025373,20.27899903,7.132594476,29.73748143,19.3769689
AT3G52790,23.76846427,30.07311538,19.87327189,21.22670856,40.96074387,37.9360687
AT3G52800,1129.32196,1990.923696,1691.316105,2790.912742,2174.896329,2128.933346
AT3G52810,1.098402324,2.595806665,1.622774339,6.497090942,3.116963582,2.835335774
AT3G52820,19.25830316,25.8939366,31.57177439,98.20914604,73.47018154,68.62619039
AT3G52840,399.5231404,510.3312045,444.4381888,318.6382548,484.6673654,390.3572552
AT3G52850,1891.969176,1854.767649,1833.619232,2276.701386,1934.263752,1987.688266
AT3G52860,119.552053,108.3600884,105.5680382,65.3758986,104.8187967,91.1331131
AT3G52870,786.7676314,678.5020811,661.4612011,1586.813939,607.0988838,1080.428765
AT3G52880,1941.970438,1438.661807,1521.747303,1477.962321,1504.801094,1491.071916
AT3G52890,844.7865636,698.2715247,733.6985632,751.3441636,656.7435198,710.4554761
AT3G52900,37.31493057,57.40647994,75.24843317,48.15132398,76.82396585,57.19330816
AT3G52905,46.56026339,40.56606894,35.50781543,25.29090421,30.83298185,24.35216491
AT3G52910,105.4840439,59.67572761,64.0719531,120.1825202,72.9201057,88.46517475
AT3G52920,399.4043093,524.6623032,514.301068,635.4713896,580.0591238,537.6880018
AT3G52930,11758.27238,8434.631956,9493.966045,7838.782323,7961.951807,7669.204481
AT3G52940,173.3985479,151.161238,176.461055,90.80800647,137.62673,125.6106688
AT3G52950,272.4305965,207.9807328,204.3571295,252.1653042,195.6082275,213.3313706
AT3G52960,6081.629819,5060.756481,5563.161326,2723.328068,2936.968595,2699.998652
AT3G52970,1.650626493,1.729358087,2.432762634,9.725721055,5.610749102,2.270172722
AT3G52980,0.546876405,0.870120412,0,0.813238734,1.875352807,1.700571987
AT3G52990,2141.50387,1953.967005,1899.667351,1230.663424,1478.982007,1399.900113
AT3G53000,156.6037453,156.5067177,162.9858015,186.7602465,196.3022559,184.8721531
AT3G53010,37.76646742,39.98074278,30.14571853,25.20357872,24.36612322,22.10908822
AT3G53020,2333.773957,2052.279922,1943.05343,1962.005838,1754.022426,1760.256026
AT3G53030,242.8530243,239.693718,238.5756972,355.4076444,245.1853209,287.0021438
AT3G53040,144.6060887,29.37475546,41.3229902,86.0547376,47.34240594,51.04107672
AT3G53090,211.2424887,183.7776007,182.3043223,227.1337806,187.8839115,242.1879565
AT3G53100,181.0017231,202.0112144,212.9446494,403.4068009,427.1636706,483.7802984
AT3G53110,1513.954487,1427.307796,1329.793909,1787.148732,1170.415205,1449.110708
AT3G53120,130.0514991,188.3211159,172.3278168,129.5110875,191.9110251,191.5117457
AT3G53130,584.6119199,542.5000081,552.5135056,323.4079848,375.6588513,372.7550677
AT3G53150,16.50334833,30.21863645,50.20492674,48.70231717,71.61293175,53.87901994
AT3G53160,15.3898637,25.93097343,24.31811381,33.28910917,36.13807303,39.13030459
AT3G53170,31.62774509,28.16628946,38.44494727,30.63169945,25.35762656,31.01572885
AT3G53180,518.6311711,529.0658007,504.453464,717.4339613,706.810953,757.9647169
AT3G53190,183.4016504,230.1719108,239.348325,84.38565622,222.7645618,141.2337672
AT3G53200,74.68782952,114.2617728,92.31602071,257.1981651,276.2477908,253.6569458
AT3G53210,65.06285816,39.0001847,68.6924334,80.31177479,55.53827387,69.39518499
AT3G53220,11.34632097,16.80102083,13.24554012,8.979960946,15.12197593,15.8541847
AT3G53230,1400.312867,610.5595933,617.1777647,1987.658269,531.6179462,1128.448648
AT3G53232,5.41281883,4.410628841,15.69368315,1.631782212,12.58666307,5.663178767
AT3G53235,0,8.500147707,1.757888844,0.830006589,3.253966848,1.690662195
AT3G53240,252.6464353,235.8197994,189.8816952,233.9446389,196.5972776,219.823824
AT3G53250,16.7759764,42.13569448,41.87516044,10.70160572,20.20881397,17.66305034
AT3G53260,1268.787771,1653.236399,1780.854578,1526.646714,1656.232286,1555.597318
AT3G53270,77.61057999,91.34646544,100.8917064,81.95593008,75.86017396,76.56469151
AT3G53280,269.9747203,336.0708192,298.1647529,349.8990265,282.1811004,307.9484824
AT3G53290,0.547478512,2.606569537,7.330479736,3.251812007,1.874008395,1.133824588
AT3G53300,0,3.456716738,3.241767671,7.30698014,3.115017688,2.835569238
AT3G53310,14.83026265,15.57231282,20.28163485,13.8057721,16.20690787,12.47560996
AT3G53320,171.3250728,164.6044419,134.9995127,118.4555869,151.8052816,128.7578239
AT3G53330,0.54461501,2.624742182,3.27897888,1.628626471,3.760856899,1.133293936
AT3G53340,190.0566033,151.9287655,158.8996282,274.0551645,194.4936653,238.8419962
AT3G53350,58.47845368,58.17066024,63.21996491,98.00667573,79.62977706,74.28882448
AT3G53360,25.43192093,16.01157168,22.1343627,28.42371159,29.84518878,23.2258058
AT3G53365,0.502409463,0,1.799549982,2.513563696,0,1.125685368
AT3G53370,28.82529297,85.43603335,84.10839797,26.02203599,75.94249561,47.37874946
AT3G53380,291.3789,447.1090899,477.5444992,192.1788775,305.7495073,239.4000831
AT3G53390,234.3586357,211.7283696,222.8448921,266.8455577,247.4569205,240.5192956
AT3G53400,291.3534576,199.1341957,212.6609602,191.4897492,180.4502544,217.2393202
AT3G53410,157.0276188,93.9144106,101.8903651,207.3446327,149.9820821,155.8922609
AT3G53420,6419.843313,13368.18892,11753.42462,13350.22758,16887.25366,15212.10102
AT3G53430,2558.371361,2490.840788,2543.520982,2370.731741,1898.633143,2064.089158
AT3G53440,76.62402275,73.29770876,76.04618128,68.98497468,83.40626692,85.63902635
AT3G53450,5.439077323,5.258586166,3.284231065,7.331858759,5.018741602,10.19830653
AT3G53460,12876.15554,19372.01715,20742.93311,17326.8906,13133.21198,15654.49914
AT3G53470,113.256355,136.5390243,145.2313657,114.9061773,105.7979972,113.9594393
AT3G53480,1130.96954,1380.424816,1683.785787,2769.23956,2856.84075,2810.444037
AT3G53490,84.80342964,94.78757265,83.96059587,109.7716912,119.9879038,120.1784579
AT3G53500,1422.473939,1061.282932,1234.206456,1440.549826,978.4391965,1198.235956
AT3G53510,181.0790292,133.2047864,141.0992472,286.205051,206.2662595,220.6864267
AT3G53520,1114.235168,1034.776356,1071.590766,985.7403439,1104.349997,1046.412967
AT3G53530,87.20249583,44.56320516,59.20582331,63.50572227,26.43394295,47.85382944
AT3G53540,523.2407096,655.9563443,637.9771658,788.6787186,805.9716803,706.844156
AT3G53560,671.2462082,767.3190681,773.6781574,310.2971632,459.1378334,317.1451189
AT3G53570,277.384684,348.4231089,321.3671001,300.88136,342.7708751,320.4808462
AT3G53580,837.6273322,729.9410622,721.7982355,568.5940406,680.9848214,646.4263788
AT3G53590,63.5513928,79.81907381,63.61965635,78.6203578,71.40139727,64.67951863
AT3G53600,15.19005048,36.05802606,23.88677012,4.076602967,5.027235634,11.89516617
AT3G53610,414.2113397,488.1197958,396.5338572,338.7701089,396.6036786,419.451961
AT3G53620,416.7692854,288.7018408,295.8826885,158.4424106,368.783915,280.0949539
AT3G53630,492.9751953,444.5381873,502.8448458,861.9972807,492.8085029,579.4944093
AT3G53640,1.101029873,12.93841179,12.94460276,31.64906301,11.20363828,11.34365787
AT3G53650,16.89204075,97.04687483,81.92098042,4.88505329,38.22211769,25.50034121
AT3G53670,650.9944647,762.0915352,804.0620304,498.2941028,778.753992,656.4097977
AT3G53680,37.81447577,28.94109007,50.31711452,24.91863381,30.78806979,22.91532236
AT3G53690,9.322091347,3.468075912,12.19357247,17.06325107,6.864180401,6.803901933
AT3G53700,280.5061326,444.1898874,419.1680479,254.5687603,329.860138,242.8157222
AT3G53710,434.2216429,640.1397941,676.085144,484.8981646,571.1908458,534.4214672
AT3G53720,118.7128224,121.6465826,153.5663616,85.16797871,106.5882989,70.45738958
AT3G53730,839.8073101,783.3486214,666.5284958,412.342569,521.4269266,533.401797
AT3G53740,1377.383335,1570.146709,1499.378003,1651.752084,1293.36053,1584.368766
AT3G53750,504.3575791,405.7877219,403.4397356,215.3989205,309.2598079,287.8147792
AT3G53760,260.4743987,193.4343199,184.5132932,161.5539749,162.5343985,160.194652
AT3G53780,218.0579579,259.889002,277.4724037,349.0017215,353.9294819,382.7699601
AT3G53800,106.2656983,161.3081855,138.491592,75.88150719,124.3740994,103.6284213
AT3G53810,199.6489565,235.7803976,227.6472299,257.9109882,225.6731909,222.3697469
AT3G53820,0,5.320606747,2.489979269,8.169026068,1.892812757,1.132217008
AT3G53830,9.771817876,16.67078733,4.05934697,12.44805888,8.273456289,7.137944149
AT3G53840,74.90842081,43.09910277,46.08651841,105.4795182,29.86641063,52.75029713
AT3G53850,77.67204022,91.64541327,71.02851234,45.00458138,69.60791759,51.84934886
AT3G53860,53.64937187,34.75727253,38.28446159,37.39662247,49.35099888,48.18726715
AT3G53870,3666.299402,2798.733682,2786.428787,2998.971591,2261.913657,2393.71433
AT3G53880,143.6495992,86.3560676,103.5132421,79.94576863,79.31099646,75.7870712
AT3G53890,848.6167218,755.0229798,720.9351911,308.9609956,540.2078706,507.9680922
AT3G53900,239.2309761,282.3171106,297.4092511,70.54697602,135.4703128,98.61846091
AT3G53920,222.173771,203.6908683,213.9279023,259.4000257,178.69413,224.0698932
AT3G53930,173.1860539,151.7861212,159.5890264,148.2690658,190.7182874,163.2814389
AT3G53940,66.20486397,58.59837905,46.91178458,44.12375949,46.02191819,56.20624939
AT3G53950,152.1070791,200.6914568,201.9938199,342.3398023,245.0622229,228.5956545
AT3G53960,3.306663855,12.05877031,12.11968143,17.03588643,17.41562977,3.970642933
AT3G53970,529.9758022,560.603343,573.5153489,722.4055536,592.5486512,589.7693558
AT3G53980,352.0541062,176.658949,315.3536459,1225.559329,614.3752641,1009.243492
AT3G53990,1464.48467,1292.172142,1130.048603,1113.295634,1499.300221,1456.402858
AT3G54000,151.5361731,170.714117,171.6404315,163.3654517,195.9945683,146.6198111
AT3G54010,712.0821652,566.1119606,506.082398,729.0864599,549.1019033,588.0983344
AT3G54020,115.9650168,139.1764375,136.1937001,142.091038,157.021273,149.1478949
AT3G54030,484.0242017,485.4619992,417.3363961,382.1924823,442.4714199,406.6787861
AT3G54040,383.1257337,462.8044097,788.2453406,832.886901,1110.559144,1015.457283
AT3G54050,878.1474007,1191.399123,1127.931817,683.4327586,914.8249866,794.8262935
AT3G54060,8.81989733,8.664964511,10.56402967,4.070448811,13.11843598,7.392582277
AT3G54065,0.543340663,3.510603334,1.644226503,6.519367725,1.255540595,3.399107912
AT3G54080,573.1185878,588.0997754,541.0294731,461.8855615,491.3814774,516.0967996
AT3G54085,132.8597093,139.5210774,113.2534057,106.2081511,111.3272326,116.0699307
AT3G54090,474.5899198,418.0611805,418.8116953,181.0294076,246.027586,229.6883173
AT3G54100,272.116748,280.2321079,314.5249241,376.2254906,367.2260194,383.5001691
AT3G54110,2002.439875,1354.430345,1440.611657,1450.414501,931.0823365,1287.629234
AT3G54120,53.40934749,43.70534516,38.49515921,30.93706637,43.85678246,39.10109911
AT3G54130,202.0815375,212.7837069,252.3998337,319.4592213,243.5724139,227.3379462
AT3G54140,512.8402537,695.2629886,712.605472,731.8581442,775.6860893,793.4972199
AT3G54150,17.74831868,27.31264638,23.14396747,21.97663636,46.31859519,41.91208337
AT3G54160,20.37864732,16.37855267,16.98010085,17.03922715,4.355636285,17.01616495
AT3G54170,157.380442,171.6674509,163.3918408,175.5071524,150.3869531,181.4375458
AT3G54180,94.88128494,76.28147245,64.20687383,37.37471718,87.97707448,69.1739719
AT3G54190,711.5733638,657.7608246,658.2112652,725.3930682,665.184278,761.7545444
AT3G54200,445.7340826,881.6005495,751.7203881,239.2740293,785.7431983,543.5007353
AT3G54210,4237.87554,5261.08726,5916.902435,3035.969418,3440.393794,3233.149632
AT3G54220,1174.66234,1076.981424,1156.377603,1138.378563,1222.162169,1186.815743
AT3G54230,618.512151,399.0712999,455.822831,815.7574492,508.0421339,640.5517445
AT3G54240,1.644646081,10.40780162,7.318467435,2.437810611,8.113590826,3.401873807
AT3G54250,214.1709252,102.9634462,91.36648663,107.6026449,96.33017346,124.3112747
AT3G54260,105.4065581,116.869668,127.4466583,77.97458127,160.2515663,118.5131541
AT3G54270,31.366482,38.83610158,33.18704226,36.52295686,30.50693157,32.32829943
AT3G54280,887.2047492,627.1587711,582.1673208,731.2609269,609.3390207,685.979168
AT3G54290,258.4118456,410.402787,396.2325712,377.508808,427.960865,374.8671522
AT3G54300,439.2096986,439.7602476,407.9650179,601.4220608,494.020959,558.8691413
AT3G54310,1.092517195,2.61426802,1.633442615,2.440596227,0.625578443,3.96760333
AT3G54320,105.3606906,60.29748722,65.63638159,155.2081727,96.91084823,116.2034678
AT3G54340,2.189625152,1.738015691,4.073144548,3.251949071,2.498892673,1.133811448
AT3G54350,574.2895312,522.7373721,470.2456416,809.0544252,543.3486963,672.1611025
AT3G54360,1487.776606,1289.884701,1222.35648,1373.28544,1069.260553,1383.852004
AT3G54363,41.26666847,60.94880064,45.03182783,44.37256,42.1608898,35.03232645
AT3G54366,586.0081944,1242.819006,1114.113058,1020.122349,990.9321823,1087.763837
AT3G54380,186.2118609,220.7857138,235.0512918,256.1029778,188.6513852,237.4543519
AT3G54390,67.82603236,69.82402604,61.92828893,150.3383882,84.9866787,83.4200707
AT3G54400,3772.591206,2458.680141,2125.980627,555.2877955,1254.533351,968.083182
AT3G54410,1.092801333,0.871122723,4.898768775,4.067323028,3.127361891,5.101322314
AT3G54420,106.3207044,136.164931,131.7659914,138.7390778,176.6913934,135.5644049
AT3G54430,111.4746341,122.8873066,172.038844,136.4440852,149.6257851,145.7347728
AT3G54440,612.5464386,424.5470983,441.9988381,564.5361795,496.2607,602.1131148
AT3G54450,4.952187519,9.49431169,10.52378971,10.55136002,13.69773614,5.671591088
AT3G54460,374.5073665,317.0340161,333.7555287,341.7501795,338.2232159,322.6470318
AT3G54470,984.1496718,983.4007692,875.3471905,899.369457,836.9372197,804.215266
AT3G54480,452.9616342,447.0245378,442.0474429,468.6675891,383.7438289,467.6885028
AT3G54490,3.26785205,1.749712783,4.098473989,4.88580237,3.133946011,2.833247582
AT3G54500,240.3253159,270.8431741,264.2876123,450.6999533,432.1317553,456.7367592
AT3G54510,458.8401756,327.3500104,274.2869322,251.15471,296.7368619,321.7315851
AT3G54520,2.734875744,0,4.892478816,4.065959321,6.87548446,6.802396475
AT3G54530,0.570898047,0,2.206293672,0,0.651362939,1.166867348
AT3G54540,1547.786952,1239.850794,1294.281848,2702.716032,1345.428333,1923.758935
AT3G54550,4.349114315,1.754015746,6.572455495,7.333008913,5.647905084,6.232014667
AT3G54560,258.3095701,214.0820266,220.1979102,113.6380717,156.5287019,141.1415207
AT3G54570,1.095374554,6.078936468,7.327070657,14.63137141,8.118686069,5.102381252
AT3G54580,16241.85661,25138.21493,43928.65732,12861.79695,42016.36066,30306.03603
AT3G54590,8387.8903,10329.3451,18965.74808,4051.57023,15560.62613,10410.50275
AT3G54600,25.85023824,44.04405549,64.79577401,55.19938848,80.34115089,74.86224472
